sample_id	chrom	start	end	label	source
39173	chr6	138987379	138988403	1	cpg_centered
39174	chr6	41805937	41806961	1	cpg_centered
39175	chr6	146623872	146624896	0	non_cpg_random
39176	chr6	156870113	156871137	0	non_cpg_random
39177	chr6	158231843	158232867	1	cpg_centered
39178	chr6	69214248	69215272	0	non_cpg_random
39179	chr6	16238167	16239191	1	cpg_centered
39180	chr6	105619295	105620319	0	non_cpg_random
39181	chr6	84773413	84774437	1	cpg_centered
39182	chr6	10549343	10550367	0	non_cpg_random
39183	chr6	44312709	44313733	1	cpg_centered
39184	chr6	10882292	10883316	1	cpg_centered
39185	chr6	3144821	3145845	1	cpg_centered
39186	chr6	133416369	133417393	0	non_cpg_random
39187	chr6	133721148	133722172	0	non_cpg_random
39188	chr6	28914730	28915754	0	non_cpg_random
39189	chr6	1311897	1312921	1	cpg_centered
39190	chr6	55512726	55513750	0	non_cpg_random
39191	chr6	81164639	81165663	0	non_cpg_random
39192	chr6	43414861	43415885	0	non_cpg_random
39193	chr6	30746618	30747642	0	non_cpg_random
39194	chr6	40264251	40265275	0	non_cpg_random
39195	chr6	90266178	90267202	0	non_cpg_random
39196	chr6	73520494	73521518	1	cpg_centered
39197	chr6	38555861	38556885	0	non_cpg_random
39198	chr6	149450697	149451721	1	cpg_centered
39199	chr6	9988836	9989860	0	non_cpg_random
39200	chr6	46734777	46735801	1	cpg_centered
39201	chr6	103910117	103911141	0	non_cpg_random
39202	chr6	155999547	156000571	0	non_cpg_random
39203	chr6	162982090	162983114	0	non_cpg_random
39204	chr6	169723814	169724838	1	cpg_centered
39205	chr6	139892372	139893396	0	non_cpg_random
39206	chr6	71190274	71191298	0	non_cpg_random
39207	chr6	120924827	120925851	0	non_cpg_random
39208	chr6	105994062	105995086	1	cpg_centered
39209	chr6	101572325	101573349	0	non_cpg_random
39210	chr6	12361478	12362502	0	non_cpg_random
39211	chr6	138863958	138864982	0	non_cpg_random
39212	chr6	56020959	56021983	0	non_cpg_random
39213	chr6	45422284	45423308	1	cpg_centered
39214	chr6	18393832	18394856	0	non_cpg_random
39215	chr6	8635703	8636727	0	non_cpg_random
39216	chr6	42141964	42142988	1	cpg_centered
39217	chr6	27514697	27515721	1	cpg_centered
39218	chr6	89922617	89923641	0	non_cpg_random
39219	chr6	3162431	3163455	1	cpg_centered
39220	chr6	44589881	44590905	0	non_cpg_random
39221	chr6	2891309	2892333	1	cpg_centered
39222	chr6	166900141	166901165	1	cpg_centered
39223	chr6	111025777	111026801	0	non_cpg_random
39224	chr6	111321757	111322781	0	non_cpg_random
39225	chr6	83067255	83068279	1	cpg_centered
39226	chr6	56432798	56433822	1	cpg_centered
39227	chr6	53348020	53349044	1	cpg_centered
39228	chr6	131930165	131931189	0	non_cpg_random
39229	chr6	99613430	99614454	1	cpg_centered
39230	chr6	21665130	21666154	1	cpg_centered
39231	chr6	164393258	164394282	0	non_cpg_random
39232	chr6	144063742	144064766	1	cpg_centered
39233	chr6	8096725	8097749	0	non_cpg_random
39234	chr6	38639388	38640412	1	cpg_centered
39235	chr6	36985780	36986804	1	cpg_centered
39236	chr6	138017765	138018789	0	non_cpg_random
39237	chr6	117263025	117264049	1	cpg_centered
39238	chr6	7936940	7937964	0	non_cpg_random
39239	chr6	99603107	99604131	1	cpg_centered
39240	chr6	91964115	91965139	0	non_cpg_random
39241	chr6	158765176	158766200	0	non_cpg_random
39242	chr6	41100658	41101682	1	cpg_centered
39243	chr6	106360340	106361364	1	cpg_centered
39244	chr6	161561951	161562975	0	non_cpg_random
39245	chr6	111748849	111749873	0	non_cpg_random
39246	chr6	44127172	44128196	1	cpg_centered
39247	chr6	163848676	163849700	0	non_cpg_random
39248	chr6	86607310	86608334	0	non_cpg_random
39249	chr6	1523601	1524625	1	cpg_centered
39250	chr6	159692666	159693690	1	cpg_centered
39251	chr6	26103603	26104627	1	cpg_centered
39252	chr6	167989055	167990079	1	cpg_centered
39253	chr6	170110211	170111235	1	cpg_centered
39254	chr6	89638134	89639158	1	cpg_centered
39255	chr6	31739623	31740647	1	cpg_centered
39256	chr6	163221647	163222671	0	non_cpg_random
39257	chr6	108378308	108379332	0	non_cpg_random
39258	chr6	89565900	89566924	0	non_cpg_random
39259	chr6	90119443	90120467	0	non_cpg_random
39260	chr6	3091908	3092932	1	cpg_centered
39261	chr6	26538015	26539039	1	cpg_centered
39262	chr6	146029003	146030027	1	cpg_centered
39263	chr6	30070890	30071914	1	cpg_centered
39264	chr6	41027770	41028794	1	cpg_centered
39265	chr6	28399098	28400122	1	cpg_centered
39266	chr6	26246217	26247241	1	cpg_centered
39267	chr6	11073187	11074211	0	non_cpg_random
39268	chr6	34543875	34544899	1	cpg_centered
39269	chr6	104613332	104614356	0	non_cpg_random
39270	chr6	18130610	18131634	0	non_cpg_random
39271	chr6	4396687	4397711	0	non_cpg_random
39272	chr6	55757323	55758347	0	non_cpg_random
39273	chr6	169451890	169452914	1	cpg_centered
39274	chr6	152636494	152637518	1	cpg_centered
39275	chr6	101393277	101394301	1	cpg_centered
39276	chr6	170283131	170284155	1	cpg_centered
39277	chr6	31815742	31816766	1	cpg_centered
39278	chr6	170212627	170213651	1	cpg_centered
39279	chr6	70109802	70110826	0	non_cpg_random
39280	chr6	145068596	145069620	0	non_cpg_random
39281	chr6	42451376	42452400	1	cpg_centered
39282	chr6	37021915	37022939	0	non_cpg_random
39283	chr6	120493356	120494380	0	non_cpg_random
39284	chr6	85678345	85679369	1	cpg_centered
39285	chr6	43173865	43174889	1	cpg_centered
39286	chr6	51551596	51552620	0	non_cpg_random
39287	chr6	33314736	33315760	1	cpg_centered
39288	chr6	35268564	35269588	0	non_cpg_random
39289	chr6	10414423	10415447	1	cpg_centered
39290	chr6	31729598	31730622	1	cpg_centered
39291	chr6	35496873	35497897	1	cpg_centered
39292	chr6	110476034	110477058	1	cpg_centered
39293	chr6	36961698	36962722	1	cpg_centered
39294	chr6	165804441	165805465	1	cpg_centered
39295	chr6	36541647	36542671	0	non_cpg_random
39296	chr6	30555113	30556137	1	cpg_centered
39297	chr6	23165940	23166964	0	non_cpg_random
39298	chr6	104045669	104046693	0	non_cpg_random
39299	chr6	44565358	44566382	0	non_cpg_random
39300	chr6	101755567	101756591	0	non_cpg_random
39301	chr6	49925602	49926626	0	non_cpg_random
39302	chr6	30060776	30061800	1	cpg_centered
39303	chr6	158912505	158913529	0	non_cpg_random
39304	chr6	17454716	17455740	0	non_cpg_random
39305	chr6	70282261	70283285	1	cpg_centered
39306	chr6	159968817	159969841	1	cpg_centered
39307	chr6	150057295	150058319	1	cpg_centered
39308	chr6	28813790	28814814	1	cpg_centered
39309	chr6	109090082	109091106	0	non_cpg_random
39310	chr6	8101973	8102997	1	cpg_centered
39311	chr6	7910007	7911031	1	cpg_centered
39312	chr6	125099284	125100308	1	cpg_centered
39313	chr6	43275318	43276342	1	cpg_centered
39314	chr6	117601985	117603009	1	cpg_centered
39315	chr6	155796031	155797055	0	non_cpg_random
39316	chr6	27494986	27496010	1	cpg_centered
39317	chr6	42686310	42687334	0	non_cpg_random
39318	chr6	4574362	4575386	0	non_cpg_random
39319	chr6	107957590	107958614	1	cpg_centered
39320	chr6	150985912	150986936	0	non_cpg_random
39321	chr6	31666884	31667908	0	non_cpg_random
39322	chr6	48531323	48532347	0	non_cpg_random
39323	chr6	39720812	39721836	0	non_cpg_random
39324	chr6	32148620	32149644	1	cpg_centered
39325	chr6	140164615	140165639	0	non_cpg_random
39326	chr6	34196042	34197066	1	cpg_centered
39327	chr6	10381211	10382235	1	cpg_centered
39328	chr6	30672353	30673377	1	cpg_centered
39329	chr6	29165429	29166453	1	cpg_centered
39330	chr6	90561769	90562793	0	non_cpg_random
39331	chr6	36623809	36624833	0	non_cpg_random
39332	chr6	98104776	98105800	0	non_cpg_random
39333	chr6	159884309	159885333	0	non_cpg_random
39334	chr6	511029	512053	0	non_cpg_random
39335	chr6	120869506	120870530	0	non_cpg_random
39336	chr6	31356289	31357313	1	cpg_centered
39337	chr6	133647222	133648246	0	non_cpg_random
39338	chr6	32166539	32167563	1	cpg_centered
39339	chr6	107458629	107459653	1	cpg_centered
39340	chr6	30743084	30744108	1	cpg_centered
39341	chr6	11944215	11945239	0	non_cpg_random
39342	chr6	32299070	32300094	0	non_cpg_random
39343	chr6	71318478	71319502	0	non_cpg_random
39344	chr6	170213848	170214872	1	cpg_centered
39345	chr6	167977704	167978728	1	cpg_centered
39346	chr6	135023523	135024547	0	non_cpg_random
39347	chr6	108050941	108051965	0	non_cpg_random
39348	chr6	50094835	50095859	0	non_cpg_random
39349	chr6	147250114	147251138	0	non_cpg_random
39350	chr6	87817479	87818503	0	non_cpg_random
39351	chr6	33276686	33277710	1	cpg_centered
39352	chr6	49034144	49035168	0	non_cpg_random
39353	chr6	43242979	43244003	1	cpg_centered
39354	chr6	28634785	28635809	1	cpg_centered
39355	chr6	160540343	160541367	0	non_cpg_random
39356	chr6	139372698	139373722	1	cpg_centered
39357	chr6	117919783	117920807	1	cpg_centered
39358	chr6	2462307	2463331	0	non_cpg_random
39359	chr6	66148262	66149286	0	non_cpg_random
39360	chr6	144007732	144008756	1	cpg_centered
39361	chr6	44727049	44728073	1	cpg_centered
39362	chr6	130865173	130866197	0	non_cpg_random
39363	chr6	83597566	83598590	0	non_cpg_random
39364	chr6	167840424	167841448	0	non_cpg_random
39365	chr6	41779841	41780865	1	cpg_centered
39366	chr6	73074321	73075345	0	non_cpg_random
39367	chr6	125721431	125722455	0	non_cpg_random
39368	chr6	97584553	97585577	0	non_cpg_random
39369	chr6	27814076	27815100	1	cpg_centered
39370	chr6	42452375	42453399	1	cpg_centered
39371	chr6	29553182	29554206	1	cpg_centered
39372	chr6	160090656	160091680	1	cpg_centered
39373	chr6	32430557	32431581	0	non_cpg_random
39374	chr6	89411391	89412415	1	cpg_centered
39375	chr6	136806131	136807155	0	non_cpg_random
39376	chr6	137488124	137489148	1	cpg_centered
39377	chr6	83564905	83565929	0	non_cpg_random
39378	chr6	26251325	26252349	1	cpg_centered
39379	chr6	122788926	122789950	1	cpg_centered
39380	chr6	4540794	4541818	0	non_cpg_random
39381	chr6	148747215	148748239	1	cpg_centered
39382	chr6	147203682	147204706	1	cpg_centered
39383	chr6	54849964	54850988	0	non_cpg_random
39384	chr6	31620112	31621136	1	cpg_centered
39385	chr6	7587250	7588274	0	non_cpg_random
39386	chr6	149954179	149955203	1	cpg_centered
39387	chr6	33417681	33418705	1	cpg_centered
39388	chr6	42701475	42702499	0	non_cpg_random
39389	chr6	106346996	106348020	0	non_cpg_random
39390	chr6	44002174	44003198	1	cpg_centered
39391	chr6	119254280	119255304	0	non_cpg_random
39392	chr6	98940435	98941459	0	non_cpg_random
39393	chr6	39313371	39314395	1	cpg_centered
39394	chr6	82777060	82778084	0	non_cpg_random
39395	chr6	33409998	33411022	1	cpg_centered
39396	chr6	8251677	8252701	0	non_cpg_random
39397	chr6	26240084	26241108	1	cpg_centered
39398	chr6	88517729	88518753	0	non_cpg_random
39399	chr6	73390642	73391666	0	non_cpg_random
39400	chr6	141928969	141929993	0	non_cpg_random
39401	chr6	137497120	137498144	1	cpg_centered
39402	chr6	10421739	10422763	1	cpg_centered
39403	chr6	31660209	31661233	1	cpg_centered
39404	chr6	141011912	141012936	0	non_cpg_random
39405	chr6	14875473	14876497	0	non_cpg_random
39406	chr6	56843302	56844326	1	cpg_centered
39407	chr6	22569403	22570427	1	cpg_centered
39408	chr6	17649537	17650561	0	non_cpg_random
39409	chr6	68985874	68986898	0	non_cpg_random
39410	chr6	138284947	138285971	0	non_cpg_random
39411	chr6	135143450	135144474	0	non_cpg_random
39412	chr6	55515734	55516758	0	non_cpg_random
39413	chr6	147406553	147407577	1	cpg_centered
39414	chr6	53544299	53545323	1	cpg_centered
39415	chr6	75251888	75252912	0	non_cpg_random
39416	chr6	118650507	118651531	1	cpg_centered
39417	chr6	42745326	42746350	1	cpg_centered
39418	chr6	42984157	42985181	1	cpg_centered
39419	chr6	161169707	161170731	0	non_cpg_random
39420	chr6	39389821	39390845	0	non_cpg_random
39421	chr6	18386905	18387929	1	cpg_centered
39422	chr6	24910366	24911390	1	cpg_centered
39423	chr6	40625493	40626517	0	non_cpg_random
39424	chr6	66094325	66095349	1	cpg_centered
39425	chr6	57853508	57854532	1	cpg_centered
39426	chr6	55193517	55194541	0	non_cpg_random
39427	chr6	8307798	8308822	0	non_cpg_random
39428	chr6	3139924	3140948	1	cpg_centered
39429	chr6	44076180	44077204	1	cpg_centered
39430	chr6	33322439	33323463	1	cpg_centered
39431	chr6	152640395	152641419	0	non_cpg_random
39432	chr6	710553	711577	1	cpg_centered
39433	chr6	43066908	43067932	0	non_cpg_random
39434	chr6	100493187	100494211	0	non_cpg_random
39435	chr6	20211957	20212981	1	cpg_centered
39436	chr6	33320581	33321605	1	cpg_centered
39437	chr6	64199966	64200990	0	non_cpg_random
39438	chr6	98824316	98825340	1	cpg_centered
39439	chr6	109723807	109724831	0	non_cpg_random
39440	chr6	41546949	41547973	1	cpg_centered
39441	chr6	156686837	156687861	1	cpg_centered
39442	chr6	86908643	86909667	0	non_cpg_random
39443	chr6	96373213	96374237	0	non_cpg_random
39444	chr6	146543324	146544348	1	cpg_centered
39445	chr6	158818482	158819506	1	cpg_centered
39446	chr6	27518649	27519673	1	cpg_centered
39447	chr6	105179351	105180375	1	cpg_centered
39448	chr6	113152785	113153809	0	non_cpg_random
39449	chr6	108294463	108295487	1	cpg_centered
39450	chr6	170583978	170585002	1	cpg_centered
39451	chr6	51705789	51706813	0	non_cpg_random
39452	chr6	71886187	71887211	1	cpg_centered
39453	chr6	43454786	43455810	1	cpg_centered
39454	chr6	158102071	158103095	0	non_cpg_random
39455	chr6	12033439	12034463	0	non_cpg_random
39456	chr6	33212844	33213868	1	cpg_centered
39457	chr6	41874125	41875149	0	non_cpg_random
39458	chr6	45371619	45372643	0	non_cpg_random
39459	chr6	69866869	69867893	1	cpg_centered
39460	chr6	151090523	151091547	1	cpg_centered
39461	chr6	169932212	169933236	1	cpg_centered
39462	chr6	117547638	117548662	1	cpg_centered
39463	chr6	31704044	31705068	0	non_cpg_random
39464	chr6	151325166	151326190	1	cpg_centered
39465	chr6	34034715	34035739	0	non_cpg_random
39466	chr6	87322063	87323087	1	cpg_centered
39467	chr6	7225390	7226414	0	non_cpg_random
39468	chr6	100520095	100521119	0	non_cpg_random
39469	chr6	129380022	129381046	0	non_cpg_random
39470	chr6	27871593	27872617	1	cpg_centered
39471	chr6	15039801	15040825	0	non_cpg_random
39472	chr6	71808216	71809240	0	non_cpg_random
39473	chr6	37044458	37045482	1	cpg_centered
39474	chr6	136818768	136819792	0	non_cpg_random
39475	chr6	34791632	34792656	1	cpg_centered
39476	chr6	111305658	111306682	0	non_cpg_random
39477	chr6	135181549	135182573	1	cpg_centered
39478	chr6	28863619	28864643	1	cpg_centered
39479	chr6	158318362	158319386	0	non_cpg_random
39480	chr6	4254336	4255360	1	cpg_centered
39481	chr6	35223950	35224974	0	non_cpg_random
39482	chr6	10945425	10946449	0	non_cpg_random
39483	chr6	14749582	14750606	0	non_cpg_random
39484	chr6	58849345	58850369	0	non_cpg_random
39485	chr6	120068443	120069467	0	non_cpg_random
39486	chr6	148301723	148302747	0	non_cpg_random
39487	chr6	32894181	32895205	1	cpg_centered
39488	chr6	92374996	92376020	0	non_cpg_random
39489	chr6	4078640	4079664	1	cpg_centered
39490	chr6	31888711	31889735	1	cpg_centered
39491	chr6	165854218	165855242	1	cpg_centered
39492	chr6	168308706	168309730	1	cpg_centered
39493	chr6	43960435	43961459	0	non_cpg_random
39494	chr6	136986992	136988016	0	non_cpg_random
39495	chr6	29688649	29689673	0	non_cpg_random
39496	chr6	8310744	8311768	0	non_cpg_random
39497	chr6	75213596	75214620	0	non_cpg_random
39498	chr6	131627667	131628691	1	cpg_centered
39499	chr6	87701425	87702449	1	cpg_centered
39500	chr6	105136554	105137578	1	cpg_centered
39501	chr6	59017255	59018279	0	non_cpg_random
39502	chr6	94130433	94131457	0	non_cpg_random
39503	chr6	25623880	25624904	0	non_cpg_random
39504	chr6	149922408	149923432	1	cpg_centered
39505	chr6	170376904	170377928	1	cpg_centered
39506	chr6	75205318	75206342	1	cpg_centered
39507	chr6	20360509	20361533	0	non_cpg_random
39508	chr6	26272683	26273707	1	cpg_centered
39509	chr6	169024269	169025293	1	cpg_centered
39510	chr6	150037485	150038509	1	cpg_centered
39511	chr6	118445762	118446786	0	non_cpg_random
39512	chr6	112528934	112529958	0	non_cpg_random
39513	chr6	41206991	41208015	0	non_cpg_random
39514	chr6	89829473	89830497	1	cpg_centered
39515	chr6	33921066	33922090	0	non_cpg_random
39516	chr6	7246373	7247397	1	cpg_centered
39517	chr6	82247024	82248048	1	cpg_centered
39518	chr6	73353760	73354784	1	cpg_centered
39519	chr6	13865296	13866320	0	non_cpg_random
39520	chr6	102588204	102589228	0	non_cpg_random
39521	chr6	26322269	26323293	0	non_cpg_random
39522	chr6	106510088	106511112	1	cpg_centered
39523	chr6	27864973	27865997	1	cpg_centered
39524	chr6	130163768	130164792	0	non_cpg_random
39525	chr6	138161473	138162497	1	cpg_centered
39526	chr6	112086943	112087967	1	cpg_centered
39527	chr6	102059142	102060166	0	non_cpg_random
39528	chr6	154164382	154165406	0	non_cpg_random
39529	chr6	54949176	54950200	0	non_cpg_random
39530	chr6	28785714	28786738	1	cpg_centered
39531	chr6	145535700	145536724	0	non_cpg_random
39532	chr6	41161682	41162706	0	non_cpg_random
39533	chr6	100886480	100887504	0	non_cpg_random
39534	chr6	7589917	7590941	1	cpg_centered
39535	chr6	6057764	6058788	1	cpg_centered
39536	chr6	27893166	27894190	1	cpg_centered
39537	chr6	134174798	134175822	1	cpg_centered
39538	chr6	168975727	168976751	0	non_cpg_random
39539	chr6	141752254	141753278	0	non_cpg_random
39540	chr6	98391061	98392085	0	non_cpg_random
39541	chr6	52670541	52671565	1	cpg_centered
39542	chr6	5994311	5995335	1	cpg_centered
39543	chr6	156630655	156631679	1	cpg_centered
39544	chr6	91678569	91679593	0	non_cpg_random
39545	chr6	169751133	169752157	1	cpg_centered
39546	chr6	34236091	34237115	1	cpg_centered
39547	chr6	99568034	99569058	1	cpg_centered
39548	chr6	17600146	17601170	1	cpg_centered
39549	chr6	129699609	129700633	0	non_cpg_random
39550	chr6	133891244	133892268	1	cpg_centered
39551	chr6	170287772	170288796	1	cpg_centered
39552	chr6	27177264	27178288	1	cpg_centered
39553	chr6	118469883	118470907	0	non_cpg_random
39554	chr6	108848070	108849094	1	cpg_centered
39555	chr6	165730574	165731598	0	non_cpg_random
39556	chr6	153755924	153756948	0	non_cpg_random
39557	chr6	132152867	132153891	0	non_cpg_random
39558	chr6	59706946	59707970	0	non_cpg_random
39559	chr6	104859130	104860154	1	cpg_centered
39560	chr6	110180000	110181024	1	cpg_centered
39561	chr6	106691576	106692600	0	non_cpg_random
39562	chr6	99607365	99608389	1	cpg_centered
39563	chr6	21286197	21287221	0	non_cpg_random
39564	chr6	157981214	157982238	1	cpg_centered
39565	chr6	79508923	79509947	0	non_cpg_random
39566	chr6	155313904	155314928	1	cpg_centered
39567	chr6	54846283	54847307	1	cpg_centered
39568	chr6	30955096	30956120	1	cpg_centered
39569	chr6	158515844	158516868	1	cpg_centered
39570	chr6	45419506	45420530	1	cpg_centered
39571	chr6	32981901	32982925	0	non_cpg_random
39572	chr6	127231177	127232201	0	non_cpg_random
39573	chr6	102390091	102391115	0	non_cpg_random
39574	chr6	75284190	75285214	1	cpg_centered
39575	chr6	122399329	122400353	1	cpg_centered
39576	chr6	29649580	29650604	1	cpg_centered
39577	chr6	137972609	137973633	0	non_cpg_random
39578	chr6	35140861	35141885	1	cpg_centered
39579	chr6	48300088	48301112	0	non_cpg_random
39580	chr6	80358082	80359106	0	non_cpg_random
39581	chr6	154733148	154734172	1	cpg_centered
39582	chr6	58242502	58243526	0	non_cpg_random
39583	chr6	164885314	164886338	0	non_cpg_random
39584	chr6	34696132	34697156	1	cpg_centered
39585	chr6	63996185	63997209	0	non_cpg_random
39586	chr6	32761212	32762236	1	cpg_centered
39587	chr6	19720953	19721977	0	non_cpg_random
39588	chr6	33711140	33712164	1	cpg_centered
39589	chr6	16758281	16759305	0	non_cpg_random
39590	chr6	127515561	127516585	1	cpg_centered
39591	chr6	64190827	64191851	0	non_cpg_random
39592	chr6	93183415	93184439	0	non_cpg_random
39593	chr6	158869390	158870414	1	cpg_centered
39594	chr6	147169713	147170737	0	non_cpg_random
39595	chr6	291881	292905	1	cpg_centered
39596	chr6	25139343	25140367	1	cpg_centered
39597	chr6	77828345	77829369	0	non_cpg_random
39598	chr6	166382334	166383358	1	cpg_centered
39599	chr6	99817974	99818998	0	non_cpg_random
39600	chr6	65125052	65126076	0	non_cpg_random
39601	chr6	30213271	30214295	1	cpg_centered
39602	chr6	75237611	75238635	0	non_cpg_random
39603	chr6	25732084	25733108	1	cpg_centered
39604	chr6	164786242	164787266	0	non_cpg_random
39605	chr6	160347817	160348841	1	cpg_centered
39606	chr6	102380128	102381152	0	non_cpg_random
39607	chr6	71820241	71821265	0	non_cpg_random
39608	chr6	106974097	106975121	1	cpg_centered
39609	chr6	80072991	80074015	0	non_cpg_random
39610	chr6	170421041	170422065	1	cpg_centered
39611	chr6	36660502	36661526	1	cpg_centered
39612	chr6	26501176	26502200	1	cpg_centered
39613	chr6	39048364	39049388	1	cpg_centered
39614	chr6	149431552	149432576	0	non_cpg_random
39615	chr6	165988092	165989116	1	cpg_centered
39616	chr6	423824	424848	1	cpg_centered
39617	chr6	87407805	87408829	1	cpg_centered
39618	chr6	144094887	144095911	1	cpg_centered
39619	chr6	129703395	129704419	0	non_cpg_random
39620	chr6	142975151	142976175	0	non_cpg_random
39621	chr6	103612835	103613859	0	non_cpg_random
39622	chr6	45149849	45150873	0	non_cpg_random
39623	chr6	102944777	102945801	0	non_cpg_random
39624	chr6	57481097	57482121	0	non_cpg_random
39625	chr6	19804369	19805393	1	cpg_centered
39626	chr6	143762124	143763148	0	non_cpg_random
39627	chr6	78968862	78969886	0	non_cpg_random
39628	chr6	10886658	10887682	1	cpg_centered
39629	chr6	31180184	31181208	1	cpg_centered
39630	chr6	33199954	33200978	1	cpg_centered
39631	chr6	131146326	131147350	0	non_cpg_random
39632	chr6	115406033	115407057	0	non_cpg_random
39633	chr6	170136476	170137500	1	cpg_centered
39634	chr6	742809	743833	0	non_cpg_random
39635	chr6	16691642	16692666	0	non_cpg_random
39636	chr6	148031481	148032505	0	non_cpg_random
39637	chr6	39933824	39934848	1	cpg_centered
39638	chr6	56780041	56781065	0	non_cpg_random
39639	chr6	96015614	96016638	1	cpg_centered
39640	chr6	66827588	66828612	0	non_cpg_random
39641	chr6	24402647	24403671	1	cpg_centered
39642	chr6	1379106	1380130	1	cpg_centered
39643	chr6	70433369	70434393	0	non_cpg_random
39644	chr6	36130041	36131065	1	cpg_centered
39645	chr6	143450198	143451222	1	cpg_centered
39646	chr6	27019545	27020569	1	cpg_centered
39647	chr6	31665165	31666189	1	cpg_centered
39648	chr6	20641873	20642897	0	non_cpg_random
39649	chr6	104301534	104302558	0	non_cpg_random
39650	chr6	3075012	3076036	0	non_cpg_random
39651	chr6	24955068	24956092	0	non_cpg_random
39652	chr6	141328348	141329372	0	non_cpg_random
39653	chr6	30344724	30345748	1	cpg_centered
39654	chr6	7107719	7108743	1	cpg_centered
39655	chr6	105454117	105455141	0	non_cpg_random
39656	chr6	43262587	43263611	1	cpg_centered
39657	chr6	68356813	68357837	0	non_cpg_random
39658	chr6	161131529	161132553	0	non_cpg_random
39659	chr6	170217205	170218229	1	cpg_centered
39660	chr6	3227610	3228634	1	cpg_centered
39661	chr6	43053159	43054183	1	cpg_centered
39662	chr6	152104498	152105522	0	non_cpg_random
39663	chr6	73080288	73081312	0	non_cpg_random
39664	chr6	35972411	35973435	0	non_cpg_random
39665	chr6	23813728	23814752	0	non_cpg_random
39666	chr6	50698445	50699469	0	non_cpg_random
39667	chr6	6896597	6897621	0	non_cpg_random
39668	chr6	55556490	55557514	0	non_cpg_random
39669	chr6	50233782	50234806	0	non_cpg_random
39670	chr6	46143372	46144396	0	non_cpg_random
39671	chr6	130019661	130020685	1	cpg_centered
39672	chr6	68873132	68874156	0	non_cpg_random
39673	chr6	21579978	21581002	0	non_cpg_random
39674	chr6	55578602	55579626	1	cpg_centered
39675	chr6	67142370	67143394	0	non_cpg_random
39676	chr6	41427506	41428530	1	cpg_centered
39677	chr6	121339281	121340305	0	non_cpg_random
39678	chr6	166862132	166863156	1	cpg_centered
39679	chr6	133889278	133890302	1	cpg_centered
39680	chr6	29374073	29375097	0	non_cpg_random
39681	chr6	13449685	13450709	0	non_cpg_random
39682	chr6	30171701	30172725	1	cpg_centered
39683	chr6	149749251	149750275	1	cpg_centered
39684	chr6	167796086	167797110	1	cpg_centered
39685	chr6	44269338	44270362	0	non_cpg_random
39686	chr6	169622048	169623072	0	non_cpg_random
39687	chr6	26597472	26598496	1	cpg_centered
39688	chr6	1514909	1515933	1	cpg_centered
39689	chr6	1554674	1555698	1	cpg_centered
39690	chr6	57636003	57637027	0	non_cpg_random
39691	chr6	166983197	166984221	0	non_cpg_random
39692	chr6	87472555	87473579	1	cpg_centered
39693	chr6	77983831	77984855	0	non_cpg_random
39694	chr6	136235774	136236798	0	non_cpg_random
39695	chr6	104443588	104444612	0	non_cpg_random
39696	chr6	150014253	150015277	1	cpg_centered
39697	chr6	170086889	170087913	1	cpg_centered
39698	chr6	47884249	47885273	0	non_cpg_random
39699	chr6	49469564	49470588	0	non_cpg_random
39700	chr6	9435316	9436340	0	non_cpg_random
39701	chr6	73298903	73299927	1	cpg_centered
39702	chr6	57495694	57496718	0	non_cpg_random
39703	chr6	1587288	1588312	0	non_cpg_random
39704	chr6	35259085	35260109	1	cpg_centered
39705	chr6	26789770	26790794	0	non_cpg_random
39706	chr6	161228422	161229446	0	non_cpg_random
39707	chr6	33771281	33772305	1	cpg_centered
39708	chr6	13873270	13874294	1	cpg_centered
39709	chr6	48067066	48068090	0	non_cpg_random
39710	chr6	29799889	29800913	1	cpg_centered
39711	chr6	167350823	167351847	1	cpg_centered
39712	chr6	50150709	50151733	0	non_cpg_random
39713	chr6	155274281	155275305	0	non_cpg_random
39714	chr6	107634212	107635236	1	cpg_centered
39715	chr6	44072992	44074016	1	cpg_centered
39716	chr6	53358968	53359992	1	cpg_centered
39717	chr6	52433628	52434652	0	non_cpg_random
39718	chr6	157380675	157381699	1	cpg_centered
39719	chr6	21594782	21595806	1	cpg_centered
39720	chr6	30716880	30717904	1	cpg_centered
39721	chr6	71069011	71070035	0	non_cpg_random
39722	chr6	47477351	47478375	1	cpg_centered
39723	chr6	110493401	110494425	0	non_cpg_random
39724	chr6	110874764	110875788	1	cpg_centered
39725	chr6	31834421	31835445	1	cpg_centered
39726	chr6	101356623	101357647	0	non_cpg_random
39727	chr6	165021199	165022223	0	non_cpg_random
39728	chr6	167421740	167422764	1	cpg_centered
39729	chr6	162727152	162728176	1	cpg_centered
39730	chr6	134088172	134089196	0	non_cpg_random
39731	chr6	164006739	164007763	0	non_cpg_random
39732	chr6	126182090	126183114	0	non_cpg_random
39733	chr6	168555616	168556640	1	cpg_centered
39734	chr6	138291454	138292478	1	cpg_centered
39735	chr6	11781934	11782958	0	non_cpg_random
39736	chr6	27757010	27758034	1	cpg_centered
39737	chr6	161645759	161646783	1	cpg_centered
39738	chr6	2684766	2685790	1	cpg_centered
39739	chr6	84763187	84764211	1	cpg_centered
39740	chr6	55899771	55900795	0	non_cpg_random
39741	chr6	72979269	72980293	0	non_cpg_random
39742	chr6	108157324	108158348	1	cpg_centered
39743	chr6	1316684	1317708	1	cpg_centered
